text,score
"#TeRecuerdoQue el mañana es lo único que no tenemos seguro, así que disfruta el hoy como si fuera el último día.",0
¿Que por qué no tengo tatuajes? ¿Acaso le pondrías una calcomanía a un Lamborghini?,1
"Sí mira amiga, nos vale verga que sepas andar en patineta, ya sabemos la pobreza que compartes con tu novio el mariguanero piojoso ese.",0
ahora tengo q subir de 16 grupos más pero ya me puse la pijama,0
"—¿Y Thomas? —No, yo no tomo. —No, ¿Que si Thomas vino? —No me gusta el vino. —¡No! ¡¿Que si llegó Thomas?! —No, no tomaré ni aunque llegues.",1
"Extraño a Ancelotti, con su ceja arqueada y masticando chicle, poniendo de titular a mi bebé James.",0
"¿En que se parecen un ginecólogo y un camarero?
En que los dos trabajan donde los demas se divierten.
#Chistes #H...",1
"""Oye we ¿entonces a qué berga vienes a la escuela?""

—Yo, cuando alguien no tiene los apuntes que necesito.",1
Todo es más emocionante cuando sé que te voy a ver.,0
"Despiértense porquerías, si yo no voy a descansar en domingo... ustedes menos. 📢📢📢ARRIBA!",0
"Llamar a tu ex llorando 

COSAS DE BORRACHOS",0
Ya me empecé a sentir mal MILAGROS POR FAVOR,0
4 etapas de la vida: 1- Creer en Santa Claus. 2- No creer en Santa Claus. 3- Ser Santa Claus. 4- Parecerse a Santa Claus,1
"—Buenas tardes, vengo a que me haga un tatuaje.
—¿De qué?
—De tres tristes tigres tragando trigo.
—¿Dónde?
—En un trigal.",1
"A mi no me mandes mensajitos de ""te extraño, a mi mándame ""sal, que estoy aquí"".",0
.@KikoDeDiego @UDLasZocas feliz cumpleaños Míster!,0
"—Mamá, me corté el dedo.
—Chúpatelo, hijo.
—No lo encuentro. 😭",1
La realidad es dura pero se tiene que afrontar.,0
Enamorado yo?... JAJAJJAJAJA que me haya comprado un blackberry porque me pidio mi pin no tiene nada que ver.,1
-¡Policía! Dos chicas se están peleando por mí -¿Y cuál es el problema? -Es que va ganando la gorda!,1
"Jajajajajajaja xque todos me contestan ese motivo, tan obvio es todo (?😂😂😂😂",0
"El amor crea tensiones, el sexo las relaja.@lunatica_hot #DALERT #sigueytesigo",0
Teníamos una farmacia pero la cerramos porque no teníamos mas remedio. #fb,1
Miami ..refugio de los corruptos..,0
House on Fire es una volada de wig que flipas. @ Alemania !!!!!!!,0
"—Lo que pasa en Las Vegas, se queda en Las Vegas.
—Nunca hemos estado en Las Vegas.
—Esa es la actitud.",1
"Lo bien disfrutado, jamás será olvidado.",0
"""Para ser feliz, hay que tener mala memoria.""",0
"#chiste ‎- ‎-¿Eres tartamudo?
No, no , no , no, pe, pen, pendejo. Hablo en remix #chistes RT.",1
Pasa una mujer y jaimito le dice: oye te dolio? -Que cosa? -Cuando te caiste del cielo! -Ay q lindo -Noo es q te quedo la cara vuelta mierd@,1
Ayer no te hacía en mi vida y hoy me deshaces sonriendo.,0
Error lo más peligroso de la costa es salir a correr y encontrar a @NAlejandraM  y su comitiva jaja,0
¿Tu? ¿Gustarme? JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JÁ Tengo que disimular un poco mas.,1
Rt con el pollo asado  #PremiosFenix,0
"Estaba viendo Netflix tranquilamente, hasta que recordé todo lo que tengo por hacer, ahora estoy viendo Netflix estresadamente.",1
C cayó q la verga la plataforma de amino :v,0
"Atlético vs Real Madrid.

Guarden este comentario.",0
El mazapán absorbe el alcohol? Sean serios es para una tarea.,0
"Mi amor, si me dejas me mato... Me mato una vaca, un chancho, 10 gallinas, compro 3 cajas de cerveza y hago una fiesta!",1
despertarse con estos sentimientos de felicidad y de tristeza porque ya se acerca el momento.,0
"— ¡Mamá Mamá! ¿la luz se traga?.
— No ¿por qué?. 
— Es que mi Papá le está diciendo a la sirvienta ""apaga la luz y trágatela toda"".",1
Cuando estoy gritando en mi mente mando mensajes de whatsapp en negrita.,0
"La mujer de tu vida no la vas a encontrar un sábado a las 3 a.m, perreando en una discoteca.",0
"Cada vez que estoy pasando por momentos difíciles me pregunto ""¿Qué haría Jesús en ésta situación?"" Después me acuesto y me duermo tres días",1
"el pecado que cometió lamujer en el paraíso debio pagar con sangre, Dios fue bondadoso y le permitió que le pagaran en cómodas cuotas pormes",1
"- El otro día ví a tu suegra y .....
- ¡Alto ahí! se dice ""madre política""
- Pero si la política es una mierda.
-...",1
"#Chiste Te amo
- ¿En serio? Que casualidad!
- ¿Por qué? -Porque Yo También Me Amo ♡  #chistes RT.",1
"Escuchar reggaetón 

ES DE POBRES",0
Que pena que cuando me vengas a buscar ya no esté 🤷🏼‍♂️,0
"Si yo fuera presidente haria pintar la casa de gobierno de celeste , porque soy varon  #chistes #humor",1
"Hijo, Eres Gay?
- No Papá, Yo Soy Una Princesa! #XD #JAJAJA #RT",1
"Yo voy por la vida intentando no lastimar a nadie con mis acciones, mientras que las personas conmigo hasta pareciera que lo hacen con ganas",0
"Ésta cuenta tiene altos estándares de calidad, si algún tuit no es de su agrado, inmediatamente nos robamos otro.",1
Dos carpinteros entablando una conversación...,1
"¿Tenés un mapa? -DE QUÉ? -De tus ojos, porque si no me pierdo en tu mirada - AYYY EN SERIO? -Naa era mentira, físico-político de América #XD",1
"—¡A UNA MUJER JAMÁS SE LE LEVANTA LA MANO!
—Pero maestra, dijo que si teníamos dudas levantáram...
—MALDITO CERDO OPRESOR ¡VIVA LA PANOCHA!",1
Mirar a mi mami y decir lo logramos.,0
Veo rubios por todo Santiago,0
Típico: Que en tu casa haya una bolsa con más bolsas dentro de ella.,0
"11 pm: Jóvenes, una cervecita cortesía de la casa, provecho.

3 am: Ya vamos a cerrar jóvenes, a chingar a su madre, por favor.",0
"Si una mujer te dice: ""Dime la verdad"" huye sin mirar atrás, porque ya sabe la sabe.",0
"—¡¡HIJO TE COMPRE BOLETOS PARA LA PELÍCULA DEL CAPITÁN MARICA!! 

—JAJAJAJÁ es “Capitán América”, abuelo.",1
"""Dejen de inventar frases que yo no dije, putos."" —Bob Marley.",1
"Yo soy Jairo,  y me banqué la dentadura #Correctivo",0
"No se que dura menos, si la bateria de mi celular o yo estudiando.",1
"La gente no cambia, se comporta bien cuando quiere conseguir algo.",0
Ojalá no se les cante hacer nada a estos pendejos mientras me voy a entrenar  #BestSoloBreakout #LouisTomlinson #iHeartAwards,0
"Que te caigo mal? bueno, saca turno, toma asiento y espera a que me importe #XD",0
"Lo bueno de tomar pastillas para dormir, es que no sientes los temblores!!",0
"No puedes cambiar el pasado, pero con la actitud correcta, podrás recuperar en el futuro más de lo que perdiste en el pasado.",0
Estar despierto toda la noche…lamentarlo toda la mañana…y volver hacerlo de nuevo el próximo día xD,0
En cualquier momento lo bloqueo 💆🏻‍♀️🙅🏻‍♀️,0
"Doctor, ¿cuanto me queda de vida? - Diez... - Diez qué? - Diez, nueve, ocho, siete... #humortico",1
"¿Cupido qué onda? 

¿Te hiciste un jugo con mi media naranja?",1
"La vida es así, un día perdemos, al otro dejamos escapar la victoria en el último minuto.",0
1er acto Muere 1 espermatozoide 2do acto Mueren 100 espermatozoides 3er acto Mueren 1000 espermatozoides¿Como se llama la obra?El Sementerio,1
"Güey tengo un nombre bien chido, aprende a pronunciarlo a la verga",0
No pidas a Dios que haga lo que tu quieres. Pídele que haga lo que sea correcto. -Max Lucado #Retuitealo,0
"—Tengo el nombre más corto del mundo, me llamo O.
—El mío es más corto, me llamo Casio.
—Yo les gano, me llamo Nicasio.",1
"No eres tú, soy yo, abre por favor...",0
"—Mamá, ¿has visto la marihuana que tenía en mi cuarto? —No hijo, estoy en la cocina espantando unicornios para que no se paren en la comida.",1
"—Mijo, ¿tan grande y todavía sigues viendo a Peppa la cerda?

—¡MAMÁ ESTOY HABLANDO CON MI NOVIA POR SKYPE!

—JAJA DILE QUE SALTE EN EL LODO",1
"La frase ""No eres tu, soy yo"" viene del latín ""Me Gusta Alguien Más""",1
"— ¿Aquí es la reunión para personas impuntuales? — Ops, fue ayer.",1
leí esto y me dejo maquineando la cabeza x1000 horas maso,0
Pasa cupido y me dice: OLEEEEEEEE,1
De las personas falsas yo solo quiero una cosa: ¡Distancia!,0
"Si mi celular fuera tan inteligente como dicen, pondría un mini-paracaídas antes de caerse al suelo.",1
Send nudes para saber si llegaste bien a tu casa.,1
"Si tu ex ya anda con otro y todavía putea contigo seguramente hacía lo mismo cuando estaban juntos, la putería a veces da y a veces quita.",0
Que pasa con el wifi y el cable @TeleCentroAr desde el viernes estamos con problemas.,0
"Que hermosos son esos 5 segundos en los que te levantas y no sabes ni quién eres, ni cómo te llamas, ni cuáles son tus problemas.",0
Me hablo el pibe q transpiraba como un hdp en la playa el otro dia porq le pedia q ni se me acerque  y me dice nunca me cuide tanto para no👉,0
"Samuel me puso ""te extraño""marcar como mensaje destacado⭐",0
"Soy muy caluroso, casi que sufro de calor muchas veces pero AMO el verano. Soy el masoquismo en su más puro estado",0
Ir al telo es muy de que vivís con tus viejos o sos casado y papá de 76.,0
"Fui a McDonalds y el cajero me preguntó ""¿Le pongo salsa?"", dije que sí y nos pusimos a bailar mientras la gente aplaudía. Fue precioso.",1
"""Amiga"" —¿Qué te pasa? —Nada —Ok ""Mejor Amiga"" —¿Qué te pasa? —Nada —¿Qué te pasa pendeja, te conozco más que nadie y sé que tienes algo.",0
"Ni nacimos para estar solos, ni nacimos para estar con cualquiera.",0
"Esposo: Tengo algo que decirte. Esposa:  ¡Yo también, digámoslo a la cuenta de 3... 1, 2 y 3! - ESTOY EMBARAZADA! - SOY ESTERIL!",1
Te verías mejor conmigo en tu foto de perfil. 😉,0
"Sos tan linda.
Ni parece 
que en cualquier
momento 
me vas a 
cagar la 
VIDA.",0
Mi Espalda Me Quiere Matarrrrrrr😭😭,0
"No es por presumir, pero soy buenísimo en la cama... ¡Puedo durar horas y horas durmiendo!",1
Algún día les voy a contar del Boludo que desayuna café con empanadas. Ahora no porque me cago encima. Me cayó mal el café con empanadas.,1
"No entiendo qué les cuesta a las personas escribir como se debe, ¿es que se les queman medias neuronas por hacerlo?",0
"El te negro ayuda a bajar de peso, 
el te de limón cura la gripe y 
el ""te vas a la mierda"", alivia el estrés.",1
Le voy a terminar comiendo todos los bombones a mami jajaja,0
"El 99% de las personas q abren Twitter, lo dejan por un tiempo porque no le entienden, después regresan y se vuelven adictos. RT si te pasó.",0
-Mamá - ¿Qué? - ¡Te quiero mucho! -¡No tengo dinero!.,1
ya no quiero sufrir mas,0
Es mejor callar y que piensen que eres un idiota a hablar y demostrarlo.,0
JAJAJAJAJA SE VOLVIÓ A ESCAPAR EL CHAPO JAJAJAAJ,0
Mas contenta que suegra estudiando brujería! xD,1
@Nosotros_ok hagan callar a esa ignorante Deja de ser personaje para hacerlos quedar mal!,0
Nada es tan estúpido como vencer. La verdadera gloria está en convencer. Victor Hugo #Retuitealo,0
"¡Tengo que estudiar!, debo estudiar, debo estutir, debo stutwi, debo eswitear, debo stwitear, debo twitear... Sí ¡Debo twittear!",1
"—Uy ¿Quién pidió pollo?
—Señor, deje de hacerse el pendejo y pagueme el domicilio!",1
"No se si estamos como deberiamos de estar, pero todavía no estamos como queremos.",0
Me voy acercando al que quería ser y no al qué querían que fuera. Y de eso se trata todo.,0
Que rápido se ha pasado el tiempo.⏳,0
Has Has Has Has Has Has Has Has Has,0
siempre hay un sótano más en mi grado de responsabilidad,0
"Que bien que la hicimos con ca ayer , cerrabamos el ogt y ignorabamos",0
Mira si tan solo con la versión de amar pelos dois ya he muerto wiggggggg,0
"LIKE si tienes frío en las 🚔 🚔

JAJAJAJAJA",0
Bue taan poco me aguantan 🙄,0
Muerte a las calienta huevos y a las clases de 6:30 de la mañana,0
La vida da tantas vueltas,0
Cuando será el día que cumpla mi promesa de dormir temprano.,0
"Oye, ¿A ti te resulta difícil tomar decisiones? -Mmmm, sí y no.",1
"—Puta.
—¡¿QUEEÉ DIJISTE?!
—Puta sorda.",1
"No sé a qué le tengo más miedo; si a volver a verte, o a no verte de nuevo.",0
Mi sobrino es un meme gracias a Leslie LKM,0
la gente perdida se deberian tatuar brujulas guau,1
"Jesús te ama, tu ex no.",1
Tengo que quererlo mucho como para venir a este colegio de mierda,0
"Por los que peleamos con alguien, solo porque nos divierte como se enoja.. :)",0
"Dios inventó las letras, el diablo los números, #YDijoElKarma vamos a combinarlos y así fue como nació el Algebra.",1
gente q dice que no tienen muchos amigos en fb y salen asi خون دمار از روزگارمان درآورد,0
"*en el mundo espiritual,quien busca lo q no entiende,encuentra lo q no quiere*#GretchenCuotes",0
Pos donde están #CombateMx,0
Lastima que no me ves,0
Acá en Chihuahua ya se alcanza a ver medio muro,0
"El primer beso es mágico, el segundo íntimo, el tercero rutina",0
Extrañaba el follow paja.,0
¡Maldita distancia! ¿Por qué el enchufe del cargador está tan lejos de mi cama? :(,1
"Vamos a ver si Las SANSE...terminan SIN incidentes violentos o bochornosos,ect... VAMOS A COLABORAR!!!",0
"—Hijo, Feliz navidad —Mamá, sabes que no me gusta la navidad —Ah, ¿Entonces qué hago con este iPhone 5s? —Belén, campanas de belén.",1
"Danos hoy el tweet de cada día
Perdona nuestros Unfollows",1
@Aitana_ot2017 yo para seguir viviendo necesito saber si eres de tortilla con cebolla o sin!!!,0
-Ayer hice el amor con 3 americanas! -Si? vaya... y que tal? -Me las tuve que quitar... un calor... #fb,1
"Eres una droga natural, de tu dosis yo quiero probar...🎶",0
A veces me pregunto si @APOLONIAPORN se masturba pensando en ella misma.?,0
?*•~•-?(EL Divo00 d3 Tw1tTeR!)??dArT3 uN BezO dE* ?D3zAYuNo pA iRnOs vOLaNdo ?asTah n3ptUn0?-•~•*?Ha iniciado sesión,0
"PÉSIMO SERVICIO EL DE USTEDES @Aeromexico 👎
#AEROMÉXICOTIENEPÉSIMOSERVICIO",0
Es inútil explicar cuando el otro decidió no entender.,0
"Nehemías 8:10 ..."" no os entristezcáis, porque el gozo de Jehová es vuestra fuerza.""",0
La buena y la mala del día. La buena es q salió un viaje a mar del plata y la mala es q me lo quieren pagar con un franco. 😣😤😟,0
Amigo @EPN urge que filtres nudes de la Gaviota para olvidar esta tragedia,0
"Yo soy como José José, no canto pero me encanta ponerme hasta el culo de pedo.",0
Los truenossss❤❤. Me falta un chocolate y tamo 👌,0
Intento De Princesa Abusas De Tu Belleza..,0
"""سوف يكون جالو جالو ش جدا ولكن الدجاجة هي البيض",0
"— AaMhigha NoO mMe AhH BaJAaDoO LaA RrEegLA - 

— Ah ok, pues ya tienes dos retrasos.",1
"Al final no vamos a saber de quien es el hijo del Arsenal que nacerá en unos meses, nos lo estamos follando todos grandes en la Premier.",1
Que bronca me dio esta serie,0
"#TengoQueReconocerQue si me caes mal, y te haces el simpático me caes muchísimo peor.",0
"Pepito define la palabra descanso
– Profesor, no sé lo que es.
– Una pista: qué hace tu papá después de trabajar?
– Eso quiere saber mi mamá",1
"9 de cada 10 personas dicen que tú eres una puta, la otra es tu mamá que no lo dice, pero lo piensa.",1
Mi sombra me dice que baje de peso o se va a la mierda y no la vuelvo a ver nunca más.,1
"-Papá, ¿cómo conociste a mamá?
-Mira, los dos descargamos una app para atrapar monstruos y nos encontramos.
-Ah, Pokémon Go.
-No, Tinder.",1
"–Extraño el olor de tu perfume.

–Te lo vendo.",0
"—Alguna ves has estado perdido? — Si —Dónde? —En tu mirada —Aawww ¿En serio? ♥  — Si como eres bizca, no sé donde putas estás mirando #xD",1
"Me regala una #QuierohamburguesaYa  Pero sin Lycopersicon esculentum, por favor. 
—¿La quiere ""sin tomate""? 
—Eso, siempre olvida.",1
"-¿Qué haces en tu tiempo libre? Soy asesina en serie -¿En serio? -No, en serie",1
me casé con un audio suyo,0
2 semanitassss💪,0
"He soñao en la siesta q sacaba un 8'2 en geografía, qué triste haberme despertado",0
"#TNdeNoche @TotyFlores la gente no se equivoca, por algo putean al presidente. Uds solos se hunden. Uds no defienden al pueblo",0
Esta la gente fracasada y después el,0
Las niñas bonitas tienen los ojos cafés.😬🙈,0
Ojalá hablar como Yuhui para justificar que nadie me entienda nunca,0
El cliente siempre tiene la razón que le hizo perder al vendedor.,1
¡FELIZ NAVIDAD A TODOS! 🎄🎅🏻,0
"— Mama estoy Cansada... — ¿EMBARAZADA? condenada muchacha del demonio, te me vas de esta........ — Mama, dije ¡C.A.N.S.A.D.A.!",1
Me mandas un mensaje cuando llegues.,0
Por que Peredo no algun Fujimori ?,0
"-Hijo que es eso de Twistter?
-Es un virus mamá, ni se te ocurra abrirlo.",1
#Viña2018 Sólo me interesa #Europe y pare de contar...,0
Gracias por tanto Twitter,0
Voy a poner tu opinión en una caja de ahorro para ver si me genera algún interés,1
"""Niell tiro del final te va a salir"".",0
Típico : Estar viajando en taxi y pensar tácticas de escape por si el taxista te quiere secuestrar.,1
"Preguntas que siempre hago cuando termino de coger:

- ¿Terminaste?
- ¿Me amas?
- ¿Cuánto te debo?",1
"—Te quiero, en el fondo...
—Aw ¡Yo también!
—¡En el fondo del mar!
—Pero yo pensé que...
—Fondo.
—Pero...
—Del mar
—Es que...
—Tiburones.",1
"No hay mejor almohada, que dormir sobre una conciencia limpia,,",0
“Hundida hasta el fondo de las converse” 🙇🏽‍♀️,0
"De salidas con amigos se aprende un poco de todo. Somos policias, guardaespaldas, cupidos y hasta zapateros. Nada los amo 💛",0
Quiero ser el dueño total de mi puto tiempo,0
Dale un pez a un hombre y comerá un día; dale a tu cuerpo alegría Macarena y verás que tu cuerpo es pa' darle alegría y cosa buena.,1
"Querido Colegio, necesitamos darnos un tiempo, no eres tú soy yo.",1
"El amor que pudo morir, No era amor",0
"¿Sentimientos? Para que, ¿para que los hagan mierda? Mejor drogate, es más sano.",1
"Ama a quien te quiera por tu software, no por tu hardware. #fb",0
"Navidad: Motivo para comer.
Cumple: Motivo para comer.
Llueve: Motivo para comer
Año nuevo: Motivo para comer.
Felicidad: Motivo para comer.",1
": Se solicita trabajo d mantenimiento(para hombre)en las noches.Area SJuan,tiene exp,y es responsable,no vicios(Part o Full time) Gracias!",0
"Mi cuarto puede ser un desastre, pero sé donde está todo",0
"“La mala noticia es que el tiempo vuela, la buena es que tú eres el piloto” - Cashback",0
#chiste: que hace una abeja en el gym? ....... zumba #chistes RT.,1
"Acabo de recibir una respuesta a algo q le pregunte a mi Angel,esta mañana,gente los angeles existen,Y te escuchan...hablale!",0
"—¿Cómo te llamas? —Anastasia, pero llámame Ana, ¿y tú? —Catalina, pero llámame Cata... ¿y ella? —Penélope, pero no le gustan los apodos.",1
Me quedo con el penúltimo capítulo de Merlí como final porque el último horrible.,0
"como ladra un perro argentino?????
Este...Guau    #chistes #humor",1
"Aquí, o te haces fuerte, o te joden.",0
Literal que Guido habla al pedo mitad programa,0
"Por suerte siempre juntos, ay qué lindo",0
"Nadie daba nada por CR...
QUE RICO SE ESCUCHA EL OLEEEEEEE 🙌🏼",0
"No entiendo para quede empeñan en escribir algo en inglés algo que está gramaticalmente incorrecto, y es muy obvio que lo está. 🤦🏽‍♀️",0
"Yo buscaba tiempo, hasta del que ya no había 🔙",0
Sé que lo hago rico y todo pero no te me ENAMORES !!!,0
"—Ya casi llega Febrero ¿sabes qué significa? —Aww ¿El día de San Valentín amor? —¡NO MAMES, la Champions League! —Pero :( —¡CHAMPIONS DIJE!",1
En el #HotelVictoria me voy a disfrazar de Cupido para cagarles a todos :v,0
"—Hola, soy un paracaidista, paraguayo, parapléjico, paraolímpico, y vengo para pedir la mano de su hija
—¿¡PARA QUÉ!?
—Ay, no jodas señor...",1
Típico: De pequeño le tenias miedo a los borrachos... Ahora son tus amigos,0
"Como se venía el tiempo dije ""Na se va a venir un huracán mas o menos"" y de pedo llueve 😑",0
La bronca que tengo ni con todo el llanto la descargo,0
"Se suspenden los tuits de mame, espero que sus familias se encuentren bien.",0
termine la casa de papel en netflix y ahora tengo que verla por internet es una tortura esto no me jodan,0
Chester el apodo mio,0
"Giiiiiirrrrrrrllll, traigo un mood bien feo.",0
"Si la luna y las estrellas son la luz de la noche, el brillo de tus ojos y esa linda sonrisa, son la luz de mi alma. 😉",0
"¡CASA SOLA! ""Perspectiva: Fiesta loca con todos tus amigos"". ""Realidad: Ir al baño con la puerta abierta"".",1
"—Amor, siento que no me pones atención.

—Y yo a ti, mi amor.",1
Los juegos de mesa destruyen más familias que las secretarías.,1
"—Señor Peña Nieto, ¿Qué opina de los Broncos?
—Pues no sé mucho de ellos, pero mi canción favorita era la de ""Que no quede huella"".",1
"Hay tres tipos de personas 
Los boludos que ponen San va lentinn..
Los que se quejan del chiste San va lentinn
Y tu vieja en tanga",1
AAAAAAAAA ESTOY ENOJADA,0
"Siete huevos, pero este señor para cuántos va a hacer tortilla :___ #CepedaTortilla",0
"#FiebreDeViña Bose tiene cara de muerto, o se cree vampiro🎧",1
"- Tengo hambre - Que quieres comer? - Tus labios, para besarte como si no hubiese mañana - Aww ¿En serio? - No, pásame las galletitas.",1
"""Mami no me retes, los buenos peos se festejan""",0
Voto por #TuNovia de @laliespos Lali Espósito para que suba en el #RankingPdc @pieldeciudadok,0
"—Estoy triste. ☹️
—Ya, no estés triste.
—OYE MUCHAS GRACIAS QUE BUEN CONSEJO YO PENSÉ QUE ME IBA A CONVERTIR EN TRISTEMAN DE TRISTELANDIA.",0
"Me ofrecieron dinero a cambio de promocionar un producto en esta cuenta, pero mi dignidad es fuerte cómo Axión®, el verdadero arranca grasa.",1
"¿Y qué le dijo la esposa a Schwarzenegger al saber su infidelidad...? ""¡HASTA LA VISTA BABY!"" by @ELXOCOLATE #fb",1
"Y mi nudillo no se mejora más 
Cada vez me duele más y no hago nada",0
Según tu mi locura era extrema pero eso no impedía que yo te llevara a la nota máxima,0
"– Yo haría cualquier cosa por ti, mi amor.
– Desátame y déjame ir.
– Ah no, eso no.",1
Hoy mi amigo @AIexChxnguito se parece al mismísimo Leandro Augusto,0
"Salfate es como la ballena azul, nos quiere suicidar a todos",1
Idea millonaria: vender cartulinas a domicilio a la medianoche.,1
"—Hijo ¿por qué tardas tanto en el baño?

—Perdón, mamá. Me metí a inhalar cocaína.

—No es cierto. Estás en twitter ¿puto vicioso?",1
"14 de febrero: prueba de amor.

14 de marzo: prueba de embarazo.

14 de noviembre: prueba de paternidad.",1
Yo no sé para que abrí Snap si nadie me manda nudes. 😔,0
Se vive mejor sin esperar nada de nadie.,0
"Situación sentimental:

Creo que la única persona que me robara el corazón será un traficange de órganos.",1
"Tal vez si todos tuiteamos que hace mucho frío salga el Sol.

Aunque sean las 11 de la noche.",0
Estoy bajo su poder🎶💓💔🔥,0
"La nueva campeona del lol, DIOS MIO",0
Vacaciones = Almuerzayunos.,0
Dejame y veraaaaaaaasss,0
"Oh!Oh! Pero y esta vaiiina que eh???""@fwpipo: @sunshinelogrono lo sentimo su taijeta e llamada se a teiminado!""",0
Como suspender una cuenta para quedarte con el personaje google voy a tenner suerte  #ConOchoaPierdeMeade,0
"#El2012MeEnseño ,Todos los cominos llevan aroma",1
"Cuando stalkeo y el perfil tarda en cargar, mejor me salgo, seguro es Diosito protegiendo mi corazón de una decepción.",0
Ahora emitiendo LEONARDO FAVIO - NI EL CLAVEL NI LA ROSA.mp3,0
"Organizando mi vida en ""cosas que quiero hacer antes de morirme"" y ""cosas que quiero morirme antes de hacerlas"".",1
Holi?,0
es que no me gusta saber que hay algo que anda mal y que no puedo arreglarlo y es solo wait and see,0
"Un hombre puso un clasificado: Busco mujer coja, entre más coja mejor. by @yhonfgarcia #fb",1
"Un minuto de silencio por esos guerreros valientes que hoy van a jugarse la vida, pero les van a decir ""mejor como amigos """,1
No se te cae un hola ni por casualidad,0
